"Time","Handle/0/X","Handle/0/Y","Shoulder/0/X","Shoulder/0/Y","Seat/0/X","Seat/0/Y"
"6.64","135.5625","-80.57861","330.5846","87.47006","287.8745","-157.3253"
"6.648","129.5657","-82.5636","329.5914","88.45041","287.8752","-157.3109"
"6.657","124.5648","-83.55472","324.5945","88.45334","286.8773","-157.2997"
"6.665","120.563","-84.54245","323.5927","89.43878","286.8784","-157.2874"
"6.673","116.5569","-85.52985","320.5901","89.43848","286.879","-157.2758"
"6.682","111.5574","-86.51852","317.5865","89.45306","286.8795","-157.262"
"6.69","106.5597","-86.51163","316.5806","90.46069","286.8792","-157.2463"
"6.698","101.5656","-87.49762","311.5809","90.46399","285.8801","-157.2336"
"6.707","96.57452","-87.5213","309.5839","91.45554","285.8807","-157.2184"
"6.715","91.58331","-88.52481","306.5885","91.46106","284.8822","-157.2056"
"6.723","87.58124","-89.51053","305.5872","92.45877","284.8829","-157.1902"
"6.732","82.5849","-90.49457","302.5878","92.46524","283.8845","-157.1782"
"6.74","77.59137","-90.50253","301.5876","93.45941","283.8857","-157.1639"
"6.748","73.58514","-90.51541","295.5912","93.44565","283.8862","-157.1467"
"6.757","68.57788","-90.53714","294.5891","93.45322","282.8868","-157.1331"
"6.765","63.57581","-90.55707","292.5911","94.43979","281.8882","-157.1215"
"6.773","59.57098","-90.5755","289.5939","94.43176","281.8885","-157.1071"
"6.782","55.56818","-90.599","287.5911","94.4332","280.889","-157.0944"
"6.79","51.56873","-90.62564","284.5891","94.4375","279.8907","-157.0829"
"6.798","47.56732","-91.60345","281.5871","94.44299","278.8918","-157.0714"
"6.807","43.57379","-91.5885","278.5853","94.45209","277.8926","-157.0615"
"6.815","41.56812","-91.57529","275.5842","94.46207","276.8929","-157.0497"
"6.823","36.56982","-91.57654","273.5826","95.45026","275.8928","-157.0385"
"6.832","33.57361","-91.57425","270.5825","95.43909","274.8921","-157.025"
"6.84","30.57965","-91.57086","267.5829","95.42911","273.8911","-157.0134"
"6.849","28.57544","-91.56058","264.5833","95.41861","271.8925","-157.0059"
"6.857","25.58026","-91.54755","261.5835","95.41129","270.8925","-156.9974"
"6.865","21.57892","-90.56921","258.5839","95.40378","268.8946","-157.9947"
"6.874","16.58044","-90.56796","256.5825","95.40082","267.8961","-157.9929"
"6.882","13.573","-89.58252","253.5805","95.396","268.8918","-157.973"
"6.89","9.571411","-89.56946","250.5781","95.38907","266.8917","-157.9613"
"6.899","6.570618","-88.56729","247.5769","95.38211","265.8881","-157.9468"
"6.907","1.576721","-88.55081","243.5732","94.38977","263.8869","-157.9384"
"6.915","-1.420044","-87.56467","242.5698","95.38263","261.8882","-157.9351"
"6.924","-6.416931","-87.5773","237.5688","94.38513","260.8851","-157.9289"
"6.932","-8.420532","-87.56046","234.5724","94.3847","258.8858","-157.9283"
"6.94","-12.41571","-87.53864","232.5709","94.38708","257.8809","-157.9249"
"6.949","-16.41083","-86.54895","229.5703","94.38467","255.8798","-157.9268"
"6.957","-19.40558","-86.53522","226.5709","94.37778","253.88","-157.9315"
"6.965","-21.40479","-86.51355","222.574","93.38089","251.8817","-157.9388"
"6.974","-26.40161","-85.5235","220.5742","93.38428","250.8759","-157.9443"
"6.982","-29.40234","-85.52158","217.577","93.38153","248.8716","-157.9541"
"6.99","-31.40424","-84.5195","215.576","93.38007","246.8701","-157.9706"
"6.999","-33.39862","-83.53098","212.5769","93.37354","244.8692","-157.9893"
"7.007","-37.39447","-82.54007","208.5796","92.3736","242.8699","-158.0135"
"7.015","-39.39825","-81.54587","206.5795","92.37299","240.8702","-157.0394"
"7.024","-41.40186","-81.52191","204.5773","92.37061","238.8707","-157.0688"
"7.032","-45.4082","-80.51529","200.5808","91.37112","236.8718","-157.1006"
"7.04","-49.41107","-80.49548","198.5818","91.3696","233.8737","-158.0726"
"7.049","-51.41644","-79.49228","196.5812","91.36542","231.8757","-158.0442"
"7.057","-52.40906","-78.5072","192.584","90.36377","229.8774","-158.0232"
"7.065","-58.40802","-78.51236","190.5862","90.35931","227.879","-158.002"
"7.074","-60.39587","-77.53113","187.588","89.35931","225.8806","-157.984"
"7.082","-62.39545","-77.51514","185.5899","89.35626","224.8773","-158.9609"
"7.09","-63.40424","-76.52142","183.588","89.34729","222.8745","-158.9413"
"7.099","-68.39331","-76.52045","180.5929","88.35922","220.8722","-158.9228"
"7.107","-71.38867","-75.53564","178.5981","88.36301","218.8694","-158.9055"
"7.115","-73.39325","-74.54028","176.6047","88.35773","216.8665","-158.8887"
"7.124","-77.38165","-73.55908","175.5995","88.35736","214.8637","-158.8737"
"7.132","-80.37158","-73.54562","173.6014","88.35049","212.8617","-158.8605"
"7.14","-82.37512","-72.52579","171.6102","88.33432","210.8607","-158.8522"
"7.149","-84.36292","-71.54224","170.609","88.32358","208.8599","-158.8467"
"7.157","-87.36102","-70.54242","168.6152","88.31055","205.8605","-158.8478"
"7.165","-90.3504","-68.55194","167.6141","88.30319","203.861","-158.8506"
"7.174","-92.34583","-67.54633","166.6093","88.30188","201.862","-158.8578"
"7.182","-94.34479","-65.55457","165.6022","88.30463","200.8612","-158.8625"
"7.191","-97.33795","-64.54108","163.6096","88.30368","199.8604","-158.8674"
"7.199","-99.33484","-62.54211","162.6169","88.30579","197.861","-158.875"
"7.207","-100.3445","-60.55222","162.6207","89.29114","196.8621","-158.8844"
"7.216","-103.3303","-58.54474","162.6135","89.28806","195.8634","-158.8941"
"7.224","-105.3179","-56.5513","161.6137","89.28946","195.8618","-158.8994"
"7.232","-106.3167","-54.54398","161.6089","89.2984","194.8617","-158.9061"
"7.241","-107.3083","-51.54312","161.6067","90.28741","193.8632","-158.9172"
"7.249","-107.3064","-48.55872","161.6014","90.28558","193.8644","-158.9279"
"7.257","-108.301","-46.55579","161.5969","90.29205","193.8656","-158.9377"
"7.266","-108.3052","-43.56537","161.6039","91.27521","194.8647","-158.9434"
"7.274","-108.312","-41.55353","162.5992","91.27328","194.8647","-158.9493"
"7.282","-108.3121","-38.54987","162.6003","91.28021","195.8634","-158.9517"
"7.291","-108.3086","-36.53525","163.6039","92.26685","195.865","-158.9559"
"7.299","-107.3206","-33.53934","164.6044","92.26755","196.8658","-158.9576"
"7.307","-107.3203","-31.5517","166.5986","93.25787","197.867","-158.9561"
"7.316","-106.3342","-29.55295","167.5948","93.25836","199.8671","-158.9505"
"7.324","-106.3242","-27.56561","168.5945","93.2663","201.8671","-158.9402"
"7.332","-105.3228","-26.55914","170.5923","94.26141","203.8658","-158.9259"
"7.341","-99.31879","-23.56198","171.5975","94.26019","205.8623","-158.906"
"7.349","-98.31073","-22.5593","174.5953","95.24826","206.8622","-158.8873"
"7.357","-96.31244","-21.54468","176.596","95.24438","208.8616","-158.8666"
"7.366","-94.31122","-20.52802","178.5991","95.25095","210.8611","-158.8452"
"7.374","-89.31683","-18.51675","181.6031","96.24216","212.8621","-158.8213"
"7.382","-86.31348","-17.51385","184.603","96.24545","215.8602","-158.7935"
"7.391","-82.31232","-16.5094","187.6072","97.23218","217.8594","-158.7643"
"7.399","-78.31201","-16.47525","190.6123","97.22974","220.8563","-158.7313"
"7.407","-72.31287","-15.48737","195.61","98.22308","223.8562","-157.7597"
"7.416","-66.31726","-15.50647","198.6158","98.22256","226.856","-157.7872"
"7.424","-60.31665","-16.51184","203.6172","99.2178","230.8519","-157.8079"
"7.432","-55.31409","-17.50452","207.6182","99.22653","233.848","-157.829"
"7.441","-50.31299","-18.49921","212.6151","100.2312","236.8458","-157.8477"
"7.449","-45.30444","-19.49417","217.6108","101.2309","239.8427","-157.8645"
"7.457","-39.30188","-20.4985","222.6079","102.2255","242.8427","-157.879"
"7.466","-33.30688","-21.50562","227.6068","103.2138","246.8383","-157.8865"
"7.474","-27.31079","-21.51474","231.6097","103.2156","249.8367","-157.8937"
"7.482","-23.30597","-21.50665","236.6114","104.2085","252.8378","-157.9016"
"7.491","-17.30762","-19.51532","241.6102","105.1958","255.8398","-157.9047"
"7.499","-13.30737","-18.50897","245.6143","105.1938","258.8425","-157.9064"
"7.508","-7.306152","-16.52847","251.6102","106.1873","261.8453","-157.9005"
"7.516","-0.3078003","-15.52078","255.614","106.1898","264.8481","-157.8929"
"7.524","3.692017","-14.50952","260.6165","107.1817","267.8494","-157.8793"
"7.533","8.693115","-13.49603","265.6123","107.1863","270.8469","-157.8589"
"7.541","14.68988","-12.48285","269.6155","108.1773","272.8491","-157.8392"
"7.549","20.6886","-10.49585","274.6139","108.1807","275.8442","-157.8088"
"7.558","25.69","-10.48083","279.6156","109.1725","277.8407","-157.7742"
"7.566","31.68286","-9.490753","284.6141","109.1732","279.8371","-157.7371"
"7.574","37.68054","-8.504059","289.6101","110.1656","281.8393","-156.7754"
"7.583","45.68085","-8.50708","293.6076","110.1627","283.839","-156.8055"
"7.591","48.68323","-7.509033","297.6118","110.1722","285.8342","-156.8252"
"7.599","56.68164","-6.51889","302.6073","110.1811","286.8321","-156.8464"
"7.608","62.68304","-6.530334","306.6074","110.1884","287.8325","-156.8667"
"7.616","69.67993","-7.524658","310.6106","110.1883","288.8327","-156.8852"
"7.624","73.68213","-7.532288","315.606","110.1678","289.8322","-156.9012"
"7.633","74.68567","-7.546936","319.6068","109.1842","290.8288","-156.9139"
"7.641","81.68506","-7.554962","323.606","109.1741","290.8303","-156.9286"
"7.649","84.68835","-7.560486","327.6008","108.169","291.8245","-156.9362"
"7.658","92.685","-7.561829","330.6014","107.1788","291.8195","-156.9414"
"7.666","98.6825","-7.563629","334.5998","106.1817","290.8221","-156.9492"
"7.674","104.6829","-6.571259","337.6017","105.1792","290.8207","-156.9484"
"7.683","109.6791","-6.567627","340.6045","104.1647","289.8212","-156.9478"
"7.691","114.6774","-6.55658","344.6019","102.1763","288.823","-156.9467"
"7.699","122.6784","-5.557373","347.5977","101.1644","288.8182","-156.9402"
"7.708","127.6784","-5.563934","350.597","99.1709","287.816","-156.9375"
"7.716","133.6782","-5.568359","353.598","97.18774","283.8174","-156.9522"
"7.724","139.678","-5.575012","356.5957","96.17865","282.8183","-156.9741"
"7.733","145.6732","-5.585327","359.5943","94.18365","281.8188","-156.9985"
"7.741","150.67","-6.575409","361.5946","93.17108","281.8178","-157.0266"
"7.749","156.6683","-6.586334","364.5905","91.17273","278.8181","-157.006"
"7.758","161.6658","-7.589661","365.5933","90.16171","277.8204","-156.9926"
"7.766","166.6635","-8.594147","368.5927","88.16467","277.8221","-157.9828"
"7.774","176.6628","-9.595581","370.5914","87.15277","277.8245","-157.9769"
"7.783","180.6637","-10.59827","372.59","85.16406","278.8239","-157.9676"
"7.791","187.6667","-11.58878","373.5925","84.16788","278.8254","-157.9629"
"7.799","195.6671","-12.57138","375.5892","83.16446","279.8248","-157.9556"
"7.808","199.6656","-12.58243","376.5886","82.15576","279.8257","-157.9498"
"7.816","205.6666","-13.57855","377.5884","81.14456","280.825","-157.9412"
"7.824","212.666","-14.57718","378.5898","79.15259","280.8257","-157.9342"
"7.833","219.6688","-15.57428","379.5892","78.16217","281.8253","-157.9236"
"7.841","224.67","-15.57364","379.5911","78.15173","281.826","-157.913"
"7.85","230.6715","-15.57889","380.5898","77.14386","281.8274","-157.9019"
"7.858","235.6703","-16.56641","380.5926","76.14386","281.8291","-157.8898"
"7.866","240.671","-16.57159","381.5911","75.1514","281.8311","-157.8775"
"7.875","244.6713","-17.56046","381.59","75.14667","281.8329","-157.8615"
"7.883","248.6705","-17.5701","381.5912","74.15521","281.8335","-157.8435"
"7.891","254.6729","-17.57394","381.5917","74.15744","281.8335","-157.8246"
"7.9","261.6765","-17.56635","381.5892","74.15195","280.8356","-157.8105"
"7.908","266.6746","-17.55331","381.5845","74.13919","280.8363","-157.7968"
"7.916","272.6728","-16.5549","380.5832","74.12424","280.8359","-157.7839"
"7.925","278.672","-15.5585","380.5797","73.12717","279.838","-157.7764"
"7.933","283.6729","-15.55115","379.5799","73.12936","279.8381","-157.7687"
"7.941","288.6749","-14.54828","379.576","73.1282","279.8379","-157.7646"
"7.95","292.6735","-13.54834","378.5773","73.12988","279.8378","-157.7626"
"7.958","294.6739","-12.54221","378.5748","73.13306","278.8397","-157.7652"
"7.966","295.6741","-10.54163","377.5765","73.13989","278.8417","-157.7676"
"7.975","295.6744","-9.542877","377.5733","74.12885","278.8439","-157.7727"
"7.983","294.6742","-9.545166","377.5695","74.12097","278.8462","-157.777"
"7.991","292.675","-10.54141","376.5698","74.12012","279.8453","-157.7769"
"8","290.6812","-11.53903","376.5672","74.12238","279.8447","-157.778"
"8.008","289.6772","-12.53903","375.5677","74.13211","279.8459","-157.7843"
"8.016","286.6768","-14.53476","374.5699","75.13055","279.8477","-157.7914"
"8.025","283.6768","-16.52847","374.5667","75.13705","280.8475","-157.7969"
"8.033","280.6765","-17.53381","373.5629","76.13168","280.8491","-157.8037"
"8.041","276.677","-19.5415","372.5613","76.13623","281.85","-157.8081"
"8.05","272.6788","-21.54883","371.5599","77.13013","281.8522","-157.8146"
"8.058","268.6786","-24.54648","370.5588","77.13519","282.854","-157.8171"
"8.066","262.6789","-27.5408","369.5557","78.12982","283.8546","-157.8174"
"8.075","296.6778","-37.54004","368.5517","78.13879","283.8566","-157.8196"
"8.083","291.6776","-40.54074","366.5529","79.13867","284.8569","-157.8192"
"8.091","286.6789","-43.53589","365.5516","80.13037","285.8563","-157.8156"
"8.1","281.6785","-46.53406","364.5493","80.13416","285.8574","-157.8132"
"8.108","277.678","-48.53577","363.5455","81.12701","286.8576","-157.8073"
"8.116","271.678","-51.53818","361.5477","81.13876","286.8589","-157.8021"
"8.125","265.6787","-54.54102","360.5438","82.14078","287.8588","-157.7941"
"8.133","260.6789","-57.54138","358.5407","83.13123","287.8603","-157.7871"
"8.141","252.6786","-61.53833","356.541","83.13852","287.8624","-157.7795"
"8.15","250.6781","-62.54065","354.5422","84.13501","288.863","-157.769"
"8.158","221.6785","-64.54318","352.5435","85.12238","288.8636","-157.7584"
"8.166","216.6763","-66.54669","350.5434","85.12524","288.8653","-157.7491"
"8.175","209.6744","-69.5451","348.541","86.11969","288.8669","-157.7378"
"8.183","203.6733","-71.54657","346.5384","86.12732","288.8688","-157.7258"
"8.192","196.6713","-74.54102","344.5346","87.12775","288.8701","-157.7142"
"8.2","190.6703","-76.5401","342.53","88.11688","288.8714","-157.7026"
"8.208","184.6703","-78.5437","340.5264","88.12363","288.8713","-157.6895"
"8.217","179.6675","-80.54169","338.5208","89.12048","288.8712","-157.675"
"8.225","173.6649","-82.53519","335.5216","90.10715","288.871","-157.6595"
"8.233","167.6639","-83.52988","333.5173","90.11035","287.8735","-157.6479"
"8.242","162.6624","-83.53177","331.511","91.10394","287.8754","-157.6343"
"8.25","148.663","-88.53244","330.5123","92.08011","287.8763","-157.6194"
"8.258","143.6614","-89.53439","326.5136","92.08118","287.8768","-157.6034"
"8.267","138.6541","-90.54239","323.5176","92.09073","287.8773","-157.5862"
"8.275","131.6588","-92.53091","320.5212","93.07397","286.8794","-157.5725"
"8.283","126.6558","-93.52112","318.5154","93.07687","286.8809","-157.5581"
"8.292","121.6517","-94.51508","316.5136","94.05963","286.8814","-157.5415"
"8.3","116.6486","-95.52597","313.5084","94.05106","285.8839","-157.5278"
"8.308","111.6454","-97.52161","310.5044","94.05493","285.8851","-157.5137"
"8.317","107.6394","-98.52335","307.5122","95.04187","284.8878","-157.502"
"8.325","102.6344","-100.5101","304.5155","95.03555","284.8895","-157.489"
"8.333","97.63831","-101.5176","302.5209","95.04114","284.8896","-157.4726"
"8.342","92.64185","-103.5253","301.5197","96.02747","283.8895","-157.4588"
"8.35","89.63287","-104.5287","301.4927","96.03436","282.8909","-157.4474"
"8.358","85.62982","-105.5327","295.4903","96.04092","282.8909","-157.4346"
"8.367","81.62659","-106.5369","293.4883","97.02832","281.8922","-157.4235"
"8.375","77.62573","-107.5155","290.4855","97.02234","280.8937","-157.4157"
"8.383","73.62805","-107.5123","287.4836","97.01941","280.8934","-157.4023"
"8.392","69.63568","-107.5189","284.4863","97.01886","279.8934","-157.3904"
"8.4","66.63098","-107.5221","281.4925","97.01886","278.8933","-157.3779"
"8.408","62.63153","-107.5236","279.4856","97.02548","277.8933","-157.3669"
"8.417","58.63641","-107.5191","276.4788","97.03329","276.8933","-157.3557"
"8.425","55.63055","-106.5379","272.4858","97.03888","275.8927","-157.3448"
"8.433","51.62506","-106.54","269.4929","97.04489","274.892","-157.3334"
"8.442","47.61768","-106.5235","267.4885","98.03308","273.8911","-157.3206"
"8.45","43.61432","-105.5374","264.4911","98.02002","271.8919","-157.3122"
"8.458","39.61407","-105.5298","261.4954","98.00851","270.8921","-157.3031"
"8.467","35.62073","-104.5264","259.4879","98.00125","270.8918","-157.2859"
"8.475","32.61823","-103.5406","255.4936","97.98956","269.8904","-157.2683"
"8.483","28.61285","-103.5223","252.5002","98.97729","268.8852","-157.248"
"8.492","23.62201","-102.5202","250.496","98.96857","266.884","-157.2341"
"8.5","20.62573","-101.5244","247.4957","98.95551","265.8787","-157.217"
"8.508","16.62891","-101.5119","244.49","97.96222","263.8777","-157.2081"
"8.517","13.6286","-100.5132","241.4972","97.96188","262.8743","-157.1982"
"8.525","10.62329","-100.4917","238.4997","97.95969","260.8745","-157.1958"
"8.534","6.623474","-99.49847","235.506","97.95621","259.8695","-157.1904"
"8.542","2.62616","-98.50281","233.5031","97.95148","257.8675","-157.1905"
"8.55","-0.3753662","-97.50757","230.5068","97.94272","255.868","-157.1934"
"8.559","-4.37085","-97.51074","227.5112","96.94806","254.8619","-157.1964"
"8.567","-6.370056","-96.51303","225.5052","96.95352","252.86","-157.2034"
"8.575","-10.36469","-96.51654","222.5037","96.95459","250.8599","-157.2144"
"8.584","-11.37158","-95.51941","219.5072","96.95038","248.8608","-157.2288"
"8.592","-17.36267","-95.51004","217.5038","96.94461","246.863","-157.2485"
"8.6","-19.36475","-93.51688","214.5042","95.95065","245.857","-157.2617"
"8.609","-23.36877","-92.52029","212.4978","95.95428","243.8539","-157.2824"
"8.617","-26.36774","-91.51913","209.4983","95.95288","241.8529","-157.3081"
"8.625","-32.37335","-93.51721","206.5059","95.94568","239.8536","-157.3385"
"8.634","-35.37573","-92.50699","204.5054","95.93707","237.8547","-157.3705"
"8.642","-38.37415","-90.50671","201.5114","94.93768","234.8561","-158.3426"
"8.65","-40.37183","-89.49487","199.5144","94.93567","232.8575","-158.3159"
"8.659","-43.37775","-87.49936","197.5089","94.93024","230.8592","-158.2928"
"8.667","-46.37506","-86.4852","195.4971","94.92175","229.8562","-158.2648"
"8.675","-49.37067","-84.48553","192.4977","93.9292","227.8542","-158.2416"
"8.684","-50.375","-83.47989","190.4907","93.93311","225.8527","-158.2203"
"8.692","-58.37494","-82.46704","188.4832","93.92975","223.8509","-158.1992"
"8.7","-60.36835","-80.47665","186.4773","93.92215","221.8499","-158.1808"
"8.709","-62.37006","-79.4758","184.4716","92.93283","219.8492","-158.1667"
"8.717","-67.37854","-78.48492","182.469","92.93896","217.8497","-158.1556"
"8.725","-71.36499","-77.47473","180.4698","92.9389","216.8461","-158.1426"
"8.734","-73.35736","-75.47311","178.4756","92.93433","214.8435","-158.13"
"8.742","-76.35931","-73.47556","177.4692","92.9292","212.8414","-158.1207"
"8.75","-79.36322","-71.47845","175.4747","92.92065","210.8405","-158.1149"
"8.759","-81.35571","-70.47565","174.4717","92.9136","208.8402","-158.1133"
"8.767","-85.35303","-68.47229","172.4814","92.90369","207.838","-158.1078"
"8.775","-87.36133","-66.47656","171.4864","92.89532","205.8371","-158.107"
"8.784","-90.3609","-64.4859","170.4873","92.8884","203.8369","-158.1094"
"8.792","-93.36505","-62.49222","169.4883","92.88266","201.8359","-158.1139"
"8.8","-95.37524","-60.48486","168.4915","92.87753","199.8363","-158.1232"
"8.809","-96.37653","-58.49481","167.4994","92.87445","198.8364","-158.1339"
"8.817","-98.37903","-56.48801","167.4947","92.87555","197.8367","-158.1444"
"8.825","-99.37823","-54.48685","166.4962","92.87997","196.8362","-158.1558"
"8.834","-101.373","-52.47977","166.4912","93.87103","195.8364","-158.1691"
"8.842","-101.3755","-48.48761","165.5002","93.86548","194.8374","-158.1825"
"8.851","-102.366","-46.48254","165.5061","93.86353","194.8368","-158.1923"
"8.859","-102.3616","-43.48901","165.5121","93.86667","194.835","-158.2017"
"8.867","-102.3668","-41.48148","166.5031","94.85831","193.8363","-158.2152"
"8.876","-103.3617","-38.48978","166.4991","94.85437","193.8376","-158.2297"
"8.884","-103.3612","-36.48776","166.5024","94.85461","194.8367","-158.2388"
"8.892","-103.3605","-34.47824","167.4993","94.85724","194.8358","-158.2483"
"8.901","-103.3584","-32.47418","167.5067","95.84982","194.8366","-158.2591"
"8.909","-101.362","-29.48367","168.5122","95.84586","195.836","-158.266"
"8.917","-101.3651","-28.47522","169.5164","95.84604","195.837","-158.2748"
"8.926","-100.3707","-26.47052","170.5232","95.85007","197.8361","-158.277"
"8.934","-100.3719","-25.45486","172.52","96.84473","198.8353","-158.2787"
"8.942","-99.37115","-23.45981","173.5231","96.84302","199.8354","-158.2792"
"8.951","-98.37616","-22.45605","175.52","96.84454","201.8345","-158.2743"
"8.959","-97.38519","-21.45871","176.5267","97.83661","202.835","-158.2701"
"8.967","-96.39429","-20.4679","178.5323","97.83463","204.8347","-158.2612"
"8.976","-94.39777","-19.46912","180.5388","97.83563","206.8348","-158.2486"
"8.984","-90.39948","-18.46414","183.5368","98.82861","208.8348","-158.2343"
"8.992","-87.4007","-17.47659","185.5424","98.82721","210.8351","-158.2159"
"9.001","-85.3988","-17.46887","188.5422","98.83081","213.833","-158.1934"
"9.009","-81.39655","-16.4761","191.5359","99.82806","215.8333","-158.1698"
"9.017","-77.39502","-16.47906","194.5301","99.82944","218.8313","-158.1431"
"9.026","-73.39056","-16.48532","197.5256","100.8243","220.8315","-158.1144"
"9.034","-67.39142","-16.49124","200.5292","100.8251","223.8306","-158.0836"
"9.042","-61.39154","-16.50912","204.5273","101.8206","227.8298","-157.1119"
"9.051","-56.38489","-17.47177","207.5334","101.8245","230.8293","-157.14"
"9.059","-50.38586","-17.48401","211.5337","102.8207","233.8295","-157.1652"
"9.067","-45.38757","-18.45963","215.5311","102.8235","236.8296","-157.189"
"9.076","-40.38049","-18.4559","219.532","103.8194","239.8304","-157.2083"
"9.084","-35.37762","-18.48126","223.5385","103.8227","242.8322","-157.2246"
"9.092","-29.37592","-19.48917","228.5406","104.8151","246.8285","-157.2325"
"9.101","-24.37354","-20.47873","232.5451","104.8148","249.8273","-157.2415"
"9.109","-18.37579","-20.48569","236.5508","104.818","252.827","-157.2451"
"9.117","-12.37671","-20.49493","241.5493","105.8163","255.8268","-157.2465"
"9.126","-7.375427","-20.50934","245.5519","105.8204","258.8257","-157.2408"
"9.134","-1.376221","-20.5217","250.5498","106.8188","261.8231","-157.2305"
"9.142","3.62146","-20.52768","254.553","106.8274","264.8192","-157.2125"
"9.151","11.61975","-20.5148","259.5491","107.83","266.8212","-157.1943"
"9.159","15.61847","-20.50626","263.5482","108.8253","269.8201","-157.1704"
"9.167","22.61877","-19.51974","267.5499","108.8283","271.8229","-157.1484"
"9.176","27.61823","-20.5054","272.5488","109.826","274.8192","-157.1144"
"9.184","35.61957","-19.50729","276.5546","109.8278","276.8173","-157.0798"
"9.193","42.61243","-18.51315","281.5612","110.8204","278.8152","-157.0438"
"9.201","47.61365","-18.49545","286.5609","110.819","280.8108","-157.0054"
"9.209","53.61639","-17.5029","290.5626","110.8218","282.8111","-156.0403"
"9.218","60.61487","-16.51614","294.5663","110.828","283.8149","-156.0767"
"9.226","66.61456","-15.52069","299.5626","111.8235","285.8124","-156.1063"
"9.234","72.61536","-14.52496","303.5665","111.8207","286.8123","-156.1351"
"9.243","76.61719","-13.53189","308.5648","111.8181","287.8138","-156.16"
"9.251","79.61761","-13.53052","312.5681","111.8134","288.8141","-156.1827"
"9.259","75.61389","-12.53275","316.5746","111.8068","289.8125","-156.202"
"9.268","78.61621","-12.52231","321.5729","111.803","289.8145","-156.2233"
"9.276","83.61871","-11.52313","325.5757","110.8044","290.8109","-156.237"
"9.284","91.61566","-10.51428","329.58","109.8067","290.8098","-156.2493"
"9.293","96.61536","-9.52713","333.5831","108.8122","290.8066","-156.2549"
"9.301","102.6138","-8.528259","337.5868","107.8201","289.8092","-156.261"
"9.309","106.613","-7.534485","341.5844","106.829","289.8066","-156.2603"
"9.318","111.6118","-6.531555","344.5899","105.8332","288.807","-156.2592"
"9.326","118.6111","-5.514496","348.5938","104.8319","288.8022","-156.2549"
"9.334","125.6085","-4.50943","352.5923","102.839","287.8007","-156.2526"
"9.343","130.6098","-3.519043","356.587","101.839","287.7958","-156.248"
"9.351","136.608","-3.515717","359.5886","100.8297","283.7957","-156.2636"
"9.359","141.6094","-3.510834","362.592","98.8266","282.7973","-156.2859"
"9.368","147.6066","-3.510284","365.5873","96.82706","282.7968","-156.307"
"9.376","152.6064","-4.502441","367.5936","94.83151","281.7979","-156.3356"
"9.384","158.6035","-5.490906","370.5955","93.82797","281.7976","-156.3635"
"9.393","164.6075","-6.485199","373.588","91.83093","281.7977","-156.3954"
"9.401","172.6063","-7.490692","375.5859","90.82672","279.8002","-157.3755"
"9.409","176.608","-9.491547","377.582","88.8299","280.7996","-157.3555"
"9.418","185.6053","-10.50409","379.5725","87.827","280.8007","-157.3394"
"9.426","187.6077","-12.51013","380.5736","86.81985","280.8027","-157.3253"
"9.434","193.6066","-13.52039","381.582","84.81903","281.8029","-157.3085"
"9.443","198.6079","-15.51938","383.5772","82.81873","281.8036","-157.2919"
"9.451","205.6116","-17.5083","384.5669","80.81921","281.8063","-157.2775"
"9.459","210.6098","-18.50162","384.5698","78.82581","282.8065","-157.2607"
"9.468","216.6127","-19.50085","385.5637","77.83032","282.8073","-157.246"
"9.476","221.6139","-20.50031","385.5641","76.83475","282.8082","-157.2313"
"9.484","226.616","-21.49628","385.5692","75.84433","282.8088","-157.2168"
"9.493","231.6156","-22.48944","386.5598","74.85535","282.8097","-157.2013"
"9.501","237.6152","-22.50095","386.5496","74.84354","282.8103","-157.1848"
"9.51","242.6176","-23.48798","385.5552","73.84888","281.813","-157.1743"
"9.518","249.6161","-23.47327","385.5564","73.83987","281.8143","-157.1632"
"9.526","254.6166","-23.45712","385.5549","72.84497","281.8152","-157.1503"
"9.535","259.6205","-22.45087","384.5591","72.83945","281.8149","-157.1383"
"9.543","265.6223","-21.4433","384.5574","71.84982","280.8167","-157.1318"
"9.551","271.6234","-19.44983","383.5597","71.85748","280.8173","-157.1244"
"9.56","279.6226","-18.44312","383.5536","71.8609","280.8171","-157.118"
"9.568","283.6248","-17.43658","382.5541","71.86505","279.8187","-157.1147"
"9.576","288.6239","-15.43942","382.5483","71.87497","279.8195","-157.1093"
"9.585","291.6254","-13.44418","381.5469","72.86346","279.8195","-157.1021"
"9.593","294.6238","-12.44128","381.5414","72.85709","279.8188","-157.0935"
"9.601","295.6232","-11.43729","381.5342","72.85696","279.8184","-157.0843"
"9.61","295.6223","-10.43427","380.5364","72.86484","279.8177","-157.074"
"9.618","294.6218","-9.434143","380.5344","73.8526","279.8176","-157.0632"
"9.626","292.6229","-9.430115","380.5306","73.84906","279.8188","-157.0546"
"9.635","289.6252","-9.426147","379.5349","73.86206","279.8211","-157.0475"
"9.643","289.6262","-9.425262","379.5317","74.85574","280.821","-157.0371"
"9.651","282.6271","-10.42087","378.5342","74.86688","280.8226","-157.0297"
"9.66","279.6271","-10.42624","377.5381","75.86066","281.8223","-157.0194"
"9.668","274.6276","-12.42715","377.5341","75.86646","281.8239","-157.0105"
"9.676","270.6289","-14.42941","376.5319","75.88083","282.8243","-157.0005"
"9.685","267.6278","-16.43414","375.5306","76.87543","282.8265","-156.9929"
