Concept2 Utility - Version 7.14.0
Log Data for:,PM5 Memory
,,,,,Total Workout Results,,,,Split or Work Interval Results,,,,Results Calculated by Formulas,,,Interval Rest Results
,Name,Date,Time of Day,Workout Name,Time,Meters,Avg SPM,Avg Heart Rate,Time,Meters,SPM,Heart Rate,/500m,Cal/hr,Watt,Time,Meters,Heart Rate
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,09:00.0,1689,24,0,,,,,02:39.8,594,86
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,208,18,0,02:24.2,701,117
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,220,21,0,02:16.3,775,138
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,239,27,0,02:05.5,909,177
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,244,31,0,02:02.9,948,188
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,251,36,0,01:59.5,1005,205
,PM5 Memory,2024-03-12,20:21,9x1:00/1:00r,,,,,01:00.0,264,45,0,01:53.6,1120,239
