"Time","Handle/0/X","Handle/0/Y","Shoulder/0/X","Shoulder/0/Y","Seat/0/X","Seat/0/Y"
"5.714","-49.71631","-19.39273","203.3906","100.6586","233.3491","-153.5943"
"5.722","-44.72186","-20.38245","206.3968","100.6572","235.3489","-153.6006"
"5.731","-39.72809","-20.3797","209.4107","100.6659","238.3485","-153.6053"
"5.739","-34.72729","-20.37805","214.4053","101.6593","241.348","-153.605"
"5.747","-29.72467","-20.38147","218.398","101.666","238.348","-154.5829"
"5.756","-23.72552","-20.38693","221.4105","101.6716","174.3475","-154.5967"
"5.764","-18.72137","-20.39301","225.4164","101.6851","243.3478","-154.5726"
"5.772","-12.72095","-20.39752","229.424","102.6721","252.3469","-153.5647"
"5.781","-7.71991","-21.39902","233.4219","102.6692","254.3469","-153.5614"
"5.789","-2.720581","-21.4053","237.4224","102.674","256.3471","-153.5604"
"5.797","2.278076","-21.40262","241.4211","102.6932","259.3466","-153.5551"
"5.806","8.280701","-20.40466","246.4201","103.6837","261.3463","-153.5536"
"5.814","13.28162","-19.40277","250.4172","103.6905","263.3469","-153.5546"
"5.822","19.28302","-18.39526","253.4248","103.7087","266.3475","-153.5513"
"5.831","24.28284","-17.39639","257.438","104.6888","269.3475","-153.5441"
"5.839","30.28094","-16.39877","261.4352","104.7274","275.3448","-152.553"
"5.848","35.28497","-16.37881","266.4294","105.7268","272.3458","-153.5527"
"5.856","42.28308","-15.37753","269.4362","105.7428","275.3457","-153.5441"
"5.864","47.27869","-14.38019","274.4398","106.7178","277.3453","-153.535"
"5.873","53.27582","-14.37305","278.4378","106.7126","277.3468","-153.5403"
"5.881","59.27673","-14.36826","282.4331","106.7223","280.3478","-153.5365"
"5.889","65.27539","-14.3602","286.4293","106.7445","281.3489","-153.5322"
"5.898","71.27405","-14.35757","290.4271","106.7685","283.3499","-153.5281"
"5.906","76.27393","-14.36295","294.4267","106.7859","290.345","-152.535"
"5.914","81.27618","-15.35971","298.4272","106.7955","291.3451","-152.5486"
"5.923","85.2832","-15.36221","302.4295","106.7884","293.343","-152.5529"
"5.931","91.27472","-14.35571","306.432","106.7696","294.3441","-152.5586"
"5.939","96.27496","-14.33759","310.4305","105.78","296.3381","-152.5541"
"5.948","103.2745","-13.33954","315.4294","105.7748","297.335","-152.5521"
"5.956","109.2745","-14.31897","319.4301","104.7882","298.3345","-152.5467"
"5.964","115.2687","-14.31488","323.4286","103.805","299.3338","-152.5391"
"5.973","120.2711","-15.30472","326.4286","102.825","300.3317","-152.5328"
"5.981","125.2744","-15.30286","329.4297","101.841","300.3325","-152.5341"
"5.989","130.2729","-16.28665","333.4298","100.8537","301.3324","-152.5281"
"5.998","136.2705","-15.28397","337.4309","99.84958","301.3326","-152.5239"
"6.006","142.2709","-15.27863","341.4331","98.83264","301.3322","-152.5219"
"6.014","149.2692","-15.26935","344.4331","96.83508","300.3334","-152.5256"
"6.023","156.2683","-15.26935","348.433","94.8573","300.3339","-152.5223"
"6.031","162.2656","-15.27502","352.4326","93.8562","300.3339","-152.5186"
"6.039","166.2601","-16.26825","355.4328","91.86334","301.3334","-152.5015"
"6.048","172.2576","-16.26443","358.4339","89.87659","301.3318","-152.4796"
"6.056","177.2528","-16.26215","361.4357","88.86389","300.3305","-152.4634"
"6.064","184.2469","-16.26129","364.4378","86.85226","299.3307","-152.4542"
"6.073","189.2487","-17.25067","366.4399","84.85135","299.33","-152.4427"
"6.081","195.2521","-18.23468","369.4401","82.85144","299.3301","-152.4301"
"6.089","201.2543","-18.22919","372.4415","80.85983","298.3312","-152.4301"
"6.098","208.2504","-19.21371","374.4427","78.86615","299.3301","-152.4232"
"6.106","214.2491","-20.20044","376.4436","76.88705","299.3285","-152.4175"
"6.114","222.2469","-20.20441","378.4439","75.87857","307.2938","-151.3994"
"6.123","228.2468","-21.21207","380.4437","73.89615","307.2643","-151.387"
"6.131","234.2446","-22.21631","382.4412","72.89648","307.252","-151.3798"
"6.139","240.2415","-23.21661","383.4403","71.88705","307.2502","-151.3822"
"6.148","246.2393","-24.20978","384.4392","70.8667","308.2264","-151.3829"
"6.156","251.2424","-24.21414","385.4377","68.89001","308.2186","-151.3893"
"6.164","258.2401","-24.21439","385.4406","68.86545","308.2137","-151.3977"
"6.173","264.2429","-24.21793","386.4407","67.85376","308.2126","-151.4123"
"6.181","271.2415","-24.22369","386.4418","66.86151","308.212","-151.4288"
"6.19","320.745","-14.22458","386.4449","66.84033","308.2122","-151.4415"
"6.198","328.7444","-14.2204","386.446","65.84622","308.2119","-151.4551"
"6.206","334.7418","-13.22104","386.4476","65.83792","308.2084","-151.4638"
"6.215","339.7423","-13.21811","386.4487","65.8208","308.2043","-151.4731"
"6.223","344.7427","-12.21848","386.4487","65.79999","308.1942","-151.4805"
"6.231","349.7407","-12.21564","386.4478","65.78018","308.184","-151.4886"
"6.24","354.7399","-11.21597","386.4449","65.76471","308.1727","-151.4935"
"6.248","359.74","-10.21866","385.4446","65.75351","308.1623","-151.4988"
"6.256","363.7417","-10.21927","384.4454","65.75507","308.1515","-151.508"
"6.265","367.7434","-10.21945","384.4463","66.72983","308.1417","-151.5172"
"6.273","370.7449","-10.22079","384.4453","66.72244","308.1331","-151.5302"
"6.281","373.7441","-10.22339","382.4448","66.73645","308.1248","-151.5423"
"6.29","375.7449","-10.22763","382.4453","67.72632","308.1205","-151.5589"
"6.298","375.7462","-11.22824","380.4453","67.73566","308.1176","-151.5782"
"6.306","375.7421","-12.22171","381.4446","68.72922","308.1202","-151.5958"
"6.315","372.7431","-13.22067","378.4437","68.74411","309.1135","-151.6122"
"6.323","370.7399","-14.21646","378.4429","69.74448","309.1086","-151.6315"
"6.331","366.7393","-15.21548","377.4425","70.73492","310.0945","-151.65"
"6.34","362.74","-16.21759","375.4422","70.75031","310.0913","-151.669"
"6.348","357.7393","-18.21643","375.4411","71.75906","311.0816","-151.6873"
"6.356","351.7405","-20.21606","374.4399","72.7623","311.082","-151.7096"
"6.365","345.7404","-22.21518","372.4395","73.74905","312.0743","-151.7306"
"6.373","339.7385","-24.21423","368.4395","73.7565","312.0775","-151.7502"
"6.381","332.7405","-26.21683","368.4385","74.76212","313.071","-151.7615"
"6.39","325.741","-29.21863","367.4365","75.76395","313.0721","-151.7679"
"6.398","317.7409","-33.21826","365.4346","76.76212","313.076","-151.7726"
"6.406","309.7396","-37.2182","362.4346","77.75885","314.0726","-151.7735"
"6.415","300.7408","-40.21979","359.4359","78.75171","314.0711","-151.7729"
"6.423","292.7425","-43.21671","356.4379","79.74179","314.0726","-151.767"
"6.431","284.7421","-46.21655","353.4399","80.72372","314.0749","-151.7612"
"6.44","276.74","-49.21103","350.4408","80.73187","314.0776","-151.7534"
"6.448","252.7426","-57.21295","346.4404","81.73163","314.0779","-151.7447"
"6.456","258.7438","-54.21191","342.4426","82.72253","314.071","-151.737"
"6.465","250.7413","-56.21127","339.4406","82.72791","314.0568","-151.7305"
"6.473","242.7404","-57.21432","335.441","83.72073","313.05","-151.7216"
"6.481","234.7368","-58.21353","326.4376","82.72504","303.0505","-152.7249"
"6.49","178.738","-73.21692","324.4381","84.72116","303.0494","-152.7225"
"6.498","169.7386","-75.21646","322.4359","85.71851","302.048","-152.7209"
"6.506","163.7391","-75.21924","318.4344","86.70551","301.0463","-152.723"
"6.515","153.7368","-76.22079","312.4361","86.70074","300.0453","-152.7226"
"6.523","142.7372","-77.21982","310.4334","86.70132","298.0443","-152.7253"
"6.532","134.7372","-78.21579","309.449","86.70248","296.0446","-152.7338"
"6.54","127.7365","-78.21756","298.4474","86.70184","295.0435","-152.7399"
"6.548","120.7321","-78.21231","293.4468","86.71323","294.0418","-152.7417"
"6.557","113.7285","-77.21082","289.4468","87.71313","288.0414","-153.7211"
"6.565","105.7239","-77.20456","285.4479","88.69858","286.0416","-153.7008"
"6.573","97.72217","-77.19397","280.4494","88.69482","284.0414","-153.684"
"6.582","90.72131","-76.19388","276.4453","88.70602","282.0413","-153.6697"
"6.59","83.71735","-76.18549","272.4451","89.69287","279.0417","-153.6617"
"6.598","76.71722","-75.18762","267.4471","89.68436","278.0421","-153.6527"
"6.607","70.71027","-74.1875","262.4523","89.67419","275.0422","-153.6469"
"6.615","64.70496","-73.18134","258.4516","89.67126","273.0417","-153.6375"
"6.623","57.70624","-72.181","254.4476","89.67368","271.0415","-153.629"
"6.632","51.70642","-71.18561","249.4516","89.6684","269.0406","-153.621"
"6.64","44.70416","-71.18311","245.4511","89.66849","265.0405","-153.6243"
"6.648","37.6958","-71.17197","240.4573","89.66382","263.04","-153.6289"
"6.657","30.69409","-70.17081","236.4572","89.66342","260.0406","-153.6392"
"6.665","23.69684","-69.17441","232.4522","89.66791","258.0403","-153.6501"
"6.673","15.69666","-70.16852","227.455","89.66415","256.0398","-153.6567"
"6.682","9.690979","-70.1561","223.4572","89.66016","246.0399","-154.6557"
"6.69","4.690735","-68.15454","219.4603","89.65436","245.0404","-154.6488"
"6.698","-1.308289","-67.15802","215.4617","89.64999","243.0408","-154.6395"
"6.707","-7.305908","-67.15274","211.4607","89.64606","240.0397","-154.6301"
"6.715","-12.3042","-65.15469","207.4595","89.64072","237.0392","-154.6202"
"6.723","-20.30176","-65.15076","203.4587","89.63144","233.0386","-154.6208"
"6.732","-25.30225","-64.14758","198.4597","88.63754","231.0387","-154.6201"
"6.74","-31.29938","-63.14972","195.456","88.64694","228.0378","-154.6226"
"6.748","-38.2951","-63.15057","191.4563","88.64899","226.0373","-154.6255"
"6.757","-43.28949","-62.14969","187.46","88.64603","224.0369","-154.6287"
"6.765","-48.29199","-61.14767","184.4592","88.64752","221.0368","-154.6342"
"6.773","-55.28766","-61.14667","180.4646","88.63879","219.0368","-154.6393"
"6.782","-60.28931","-60.14587","177.4698","88.62732","217.0364","-154.6429"
"6.79","-66.28912","-60.14615","175.4651","88.61783","215.0359","-154.6441"
"6.798","-70.29407","-60.13516","172.4626","88.60226","213.0357","-154.6428"
"6.807","-74.29877","-58.12924","168.4651","87.604","212.0347","-154.6364"
"6.815","-79.30042","-57.13168","166.4615","87.60211","201.0342","-155.6232"
"6.823","-83.30109","-57.1308","163.4677","87.58713","197.0346","-155.6193"
"6.832","-88.3017","-56.13263","161.4732","87.56531","195.0351","-155.6169"
"6.84","-93.29889","-55.1395","158.478","86.56491","193.0355","-155.6132"
"6.849","-97.29529","-55.13498","116.9714","86.56363","193.0354","-155.6042"
"6.857","-100.2975","-54.1369","111.9734","83.56323","194.0347","-155.5855"
"6.865","-104.2997","-54.1268","110.9681","83.56528","192.0352","-155.5686"
"6.874","-107.3028","-53.11871","108.9668","83.56299","190.0348","-155.5544"
"6.882","-110.305","-52.11337","107.9608","82.56378","188.0352","-155.5461"
"6.89","-113.307","-51.11273","105.9573","81.56607","194.0346","-154.55"
"6.899","-117.304","-50.12195","104.9527","81.56848","183.0344","-155.5502"
"6.907","-120.302","-50.09534","102.9541","80.56732","184.0341","-155.5432"
"6.915","-122.3018","-48.0979","101.9549","80.56598","182.0338","-155.5397"
"6.924","-124.296","-46.10486","100.9578","80.56702","181.0333","-155.5352"
"6.932","-126.2898","-45.10663","100.9546","80.56931","181.0328","-155.5298"
"6.94","-126.2925","-43.10626","99.95642","80.56757","181.0321","-155.5195"
"6.949","-127.2963","-42.09332","99.95422","80.56714","188.031","-154.5207"
"6.957","-127.299","-40.08878","99.95142","80.56778","188.03","-154.5208"
"6.965","-128.2971","-39.0788","99.95117","81.56631","188.0292","-154.523"
"6.974","-127.2984","-37.08255","99.95398","81.56384","188.0289","-154.5251"
"6.982","-127.2988","-36.08118","100.9507","81.56332","189.0288","-154.525"
"6.99","-127.2969","-35.07507","100.9521","81.56424","190.0283","-154.517"
"6.999","-126.2949","-33.07877","101.9543","82.56296","191.0278","-154.5056"
"7.007","-125.2958","-32.07343","102.957","83.56021","192.0278","-154.4961"
"7.015","-124.2927","-30.07727","103.9606","83.55823","193.0278","-154.4865"
"7.024","-123.2904","-29.07373","105.96","84.55573","194.0272","-154.4769"
"7.032","-121.2902","-27.07767","106.9636","84.55444","195.027","-154.4675"
"7.04","-119.292","-26.07733","108.9667","85.55225","196.0263","-154.463"
"7.049","-118.2911","-25.07928","110.9665","85.5542","198.0257","-154.4563"
"7.057","-116.2905","-24.07983","112.968","86.55408","199.0256","-154.4509"
"7.065","-114.2899","-23.07819","115.9638","87.55499","201.0247","-154.4465"
"7.074","-111.2925","-22.07312","117.9626","88.55307","202.0247","-154.442"
"7.082","-109.2911","-21.07581","119.9605","88.55783","204.0246","-154.4378"
"7.09","-107.2901","-21.06964","121.9625","89.56085","213.0245","-153.4384"
"7.099","-105.2889","-21.05737","124.9637","91.55902","208.0242","-154.4286"
"7.107","-101.2903","-20.05713","127.9603","92.5589","217.0225","-153.4231"
"7.115","-99.28912","-20.05844","129.9622","92.5675","219.0201","-153.4167"
"7.124","-95.29102","-20.04285","132.9635","94.56668","213.0198","-154.4104"
"7.132","-91.29108","-19.04514","135.9641","95.5672","215.0204","-154.4052"
"7.14","-88.28918","-19.04462","138.9626","96.57098","217.02","-154.4005"
"7.149","-84.29224","-19.04102","141.9672","98.56915","219.0194","-154.3944"
"7.157","-81.28876","-19.04071","145.9653","99.56903","221.02","-154.3947"
"7.165","-75.29388","-19.03293","148.9697","100.5686","224.0194","-154.3905"
"7.174","-70.30103","-19.02966","152.9722","101.567","226.0199","-154.3909"
"7.182","-65.30023","-19.02344","156.9729","102.5671","229.0194","-154.3877"
"7.191","-59.30487","-19.02026","160.972","103.5667","232.0195","-154.3816"
"7.199","-54.30359","-19.01996","164.9689","103.5696","235.0186","-154.3718"
"7.207","-48.30627","-19.01425","168.9691","104.5721","238.0184","-154.3611"
"7.216","-43.30573","-19.00082","210.4747","98.56451","240.0193","-154.3513"
"7.224","-38.30615","-18.00439","217.4749","99.56329","243.0197","-154.339"
"7.232","-33.30322","-18.00662","221.4763","99.56671","252.0184","-153.3397"
"7.241","-27.30811","-18.00052","225.4787","99.57333","255.0172","-153.3394"
"7.249","-22.31195","-17.99377","230.4755","99.58896","257.0179","-153.3411"
"7.257","-17.3175","-18.98727","235.4766","100.576","260.0172","-153.3418"
"7.266","-11.31915","-17.99197","240.4727","100.5692","263.0163","-153.3391"
"7.274","-6.316528","-17.98328","244.4727","100.5662","265.0157","-153.3375"
"7.282","-1.317383","-16.98206","248.4721","100.5776","268.0146","-153.3334"
"7.291","3.686707","-15.98621","253.4731","101.5669","270.0149","-153.3348"
"7.299","8.688232","-15.98547","257.4717","101.5734","272.015","-153.3334"
"7.307","13.68585","-14.98676","262.4714","102.5626","274.0151","-153.3309"
"7.316","19.68658","-13.99432","266.472","102.5598","276.0161","-153.3292"
"7.324","25.68433","-13.99414","270.4699","102.5722","279.0157","-153.3141"
"7.332","31.68304","-13.98737","275.4692","103.5667","281.0156","-153.2975"
"7.341","37.67822","-13.98358","278.4722","103.5578","283.015","-153.2798"
"7.349","44.67957","-13.98483","282.4732","103.5538","284.0144","-153.2623"
"7.357","48.68347","-13.98709","286.4728","103.5566","289.0128","-152.2714"
"7.366","56.68207","-14.97488","290.4729","103.5585","290.0132","-152.2836"
"7.374","62.68359","-14.96976","294.4714","103.5617","292.0125","-152.2883"
"7.382","69.68689","-14.97461","298.4716","103.5578","293.0142","-152.2941"
"7.391","75.68335","-15.97821","300.4711","102.5674","295.0065","-152.2915"
"7.399","79.68292","-16.98102","304.4725","102.5671","295.0081","-152.2943"
"7.407","84.67743","-17.97818","307.4714","101.58","296.0073","-152.2954"
"7.416","88.67371","-18.96857","311.473","101.5696","297.0059","-152.2885"
"7.424","95.66876","-17.97266","318.4716","101.5742","298.0042","-152.2867"
"7.432","101.6665","-17.97614","321.4701","100.5804","298.0051","-152.2908"
"7.441","107.6656","-17.97958","324.4689","99.5864","299.0051","-152.2928"
"7.449","113.6677","-17.98352","327.4687","98.58624","300.0045","-152.2917"
"7.457","119.6652","-18.97217","330.4689","97.58496","299.0061","-152.2996"
"7.466","125.6604","-18.97006","334.4689","96.58105","300.0062","-152.3058"
"7.474","130.662","-19.95258","335.4688","94.5835","301.0066","-152.3006"
"7.482","136.6572","-19.94611","339.4689","93.58713","302.0055","-152.2876"
"7.491","141.6605","-19.94971","343.469","92.58957","302.0045","-152.2756"
"7.499","147.6581","-19.95331","346.4694","91.58633","301.0046","-152.2732"
"7.507","154.6593","-20.93387","348.469","89.59369","302.004","-152.2605"
"7.516","160.6615","-20.92307","352.469","88.59433","302.0024","-152.2459"
"7.524","165.6643","-20.92462","353.4686","86.5986","302.0001","-152.2285"
"7.533","171.6655","-21.91763","358.4686","85.60263","301.0011","-152.2194"
"7.541","176.6597","-21.91397","362.4684","84.60257","301.0007","-152.2031"
"7.549","181.6592","-21.91116","362.4684","82.60519","300.9994","-152.1886"
"7.558","188.6534","-21.90308","358.4685","79.60715","301.9974","-152.1735"
"7.566","195.6478","-21.90576","362.4682","78.60706","300.9988","-152.1672"
"7.574","200.6489","-22.89304","363.4667","76.61487","300.999","-152.163"
"7.583","207.6458","-22.89459","366.4662","75.61322","300.9993","-152.1594"
"7.591","212.6498","-23.89435","376.4666","75.6185","300.0005","-152.168"
"7.599","219.6473","-23.89569","378.4666","74.61609","299.0007","-152.1732"
"7.608","225.6443","-24.88571","371.468","71.6142","299.9997","-152.1702"
"7.616","231.646","-24.89041","380.4683","71.61069","300.9993","-152.1685"
"7.624","237.6481","-25.88419","383.4689","70.60516","308.963","-151.1493"
"7.633","244.6464","-25.88358","384.4695","68.60898","308.9266","-151.1313"
"7.641","249.6429","-26.88177","387.4696","67.61145","308.8961","-151.115"
"7.649","254.6445","-26.88382","389.4692","66.61029","308.8752","-151.1028"
"7.658","260.6447","-26.88635","391.4688","65.60684","308.859","-151.1007"
"7.666","266.642","-26.88791","393.4685","64.60291","308.8486","-151.1001"
"7.674","272.639","-26.88498","397.4668","64.60132","308.8409","-151.0962"
"7.683","279.6373","-25.88708","400.465","64.60934","308.833","-151.0937"
"7.691","285.6356","-25.8844","401.4637","64.61734","308.8257","-151.0927"
"7.699","290.6362","-24.888","401.4639","64.62097","308.8181","-151.0919"
"7.708","296.6368","-23.89221","402.4629","64.62421","308.8056","-151.0899"
"7.716","301.6381","-23.88812","402.4646","64.62283","308.7939","-151.0865"
"7.724","307.6394","-22.88458","402.4666","64.61871","307.7941","-151.085"
"7.733","313.6408","-21.88385","402.465","64.60486","307.7881","-151.0843"
"7.741","363.1433","-8.885223","402.4629","64.58286","307.7801","-151.0802"
"7.749","368.145","-7.887482","402.4601","64.55603","306.7809","-151.0813"
"7.758","372.1465","-7.888794","402.4506","63.58395","306.7798","-151.0808"
"7.766","376.1436","-7.886414","402.4387","63.61023","306.7733","-151.0824"
"7.774","378.145","-7.883301","401.4498","63.62848","306.765","-151.0806"
"7.783","380.1473","-6.888062","401.4558","63.64612","306.757","-151.0793"
"7.791","381.1456","-7.884857","401.454","63.66422","306.7458","-151.0817"
"7.799","381.1454","-7.884155","401.4456","63.68213","306.7347","-151.0855"
"7.808","381.1431","-7.885529","400.4541","63.69656","306.7253","-151.0914"
"7.816","379.1454","-8.883728","400.4558","63.71542","306.7171","-151.0985"
"7.824","378.1437","-8.883636","400.4506","63.74481","306.7168","-151.1127"
"7.833","375.1431","-9.881104","399.4594","64.71796","306.7189","-151.128"
"7.841","372.1418","-10.87854","399.4612","64.70172","307.7108","-151.1394"
"7.85","371.1417","-10.87958","399.4581","64.69553","307.7108","-151.1525"
"7.858","366.1411","-12.87753","398.4581","64.69388","308.699","-151.1747"
"7.866","362.14","-13.87872","398.4554","64.69412","308.6951","-151.197"
"7.875","356.1385","-16.87775","400.4535","64.69855","308.6986","-151.2173"
"7.883","350.1372","-19.87381","400.4523","64.70395","309.6916","-151.2355"
"7.891","345.1354","-21.87134","400.45","64.71136","309.6907","-151.2601"
"7.9","340.1345","-23.87042","400.4471","64.72226","310.6796","-151.2838"
"7.908","334.1327","-26.86938","387.4434","64.73181","310.6722","-151.3034"
"7.916","328.1339","-28.87167","387.4412","65.71359","310.6725","-151.3241"
"7.925","321.1328","-32.86859","383.442","65.72672","311.6605","-151.3407"
"7.933","314.131","-35.86484","380.4415","66.72327","311.6555","-151.3564"
"7.941","307.1328","-37.86719","379.4398","67.7149","311.6525","-151.3709"
"7.95","301.1313","-39.87018","378.4366","68.70596","311.6547","-151.3838"
"7.958","294.1325","-41.87204","373.4379","68.71414","312.6434","-151.3928"
"7.966","288.1312","-43.86993","373.4379","70.69598","312.6322","-151.4017"
"7.975","281.131","-45.86575","369.4387","70.70319","312.6234","-151.4076"
"7.983","274.1307","-47.86267","367.4371","71.71371","312.6143","-151.4147"
"7.991","267.1318","-49.86197","365.4347","72.72714","312.6056","-151.4188"
"8","261.1274","-51.86023","362.4341","73.73593","312.5977","-151.4222"
"8.008","254.1256","-53.85651","359.4337","74.74442","312.5903","-151.4238"
"8.016","247.1278","-54.86652","358.431","76.73221","312.5825","-151.4252"
"8.025","197.6205","-65.85718","354.431","77.72202","312.5745","-151.4271"
"8.033","184.6175","-69.85617","351.4283","78.71469","312.5653","-151.4282"
"8.041","177.6166","-71.85675","348.428","79.70557","311.564","-151.4242"
"8.05","170.6163","-73.85403","346.4247","80.69797","311.5526","-151.4185"
"8.058","164.6166","-75.8493","342.4241","81.68567","310.5521","-151.4073"
"8.066","158.617","-76.85245","337.425","81.68881","310.5353","-151.3914"
"8.075","150.616","-78.85031","333.4239","82.68677","302.5352","-152.3911"
"8.083","143.6111","-79.85309","327.4186","83.68173","302.5338","-152.3879"
"8.091","136.6138","-80.86029","325.4178","84.67511","300.5331","-152.3963"
"8.1","130.6163","-81.86197","323.418","85.66785","300.5314","-152.3986"
"8.108","124.62","-82.8584","322.4171","86.65521","300.5307","-152.4005"
"8.116","119.6222","-82.86353","318.4153","86.67007","300.5291","-152.3973"
"8.125","113.6238","-83.85471","313.4154","87.66138","299.5266","-152.3999"
"8.133","107.6247","-83.85245","307.4152","87.66483","298.5253","-152.4066"
"8.141","101.6266","-83.85773","306.4165","87.68127","297.5247","-152.4156"
"8.15","95.62488","-84.84186","298.4182","88.66312","296.5247","-152.4242"
"8.158","89.62439","-84.82956","297.4125","89.65213","291.5231","-153.4128"
"8.166","84.6225","-83.83127","293.4094","89.65869","289.5244","-153.4097"
"8.175","79.6156","-83.82733","288.4133","89.6716","289.5237","-153.396"
"8.183","74.60992","-83.81381","285.4155","90.6658","287.5236","-153.387"
"8.192","69.61053","-82.81711","281.4171","90.67422","286.5233","-153.3733"
"8.2","64.60925","-82.81262","278.4184","91.65964","285.5216","-153.3586"
"8.208","58.60907","-82.80231","274.4226","91.64984","283.5211","-153.353"
"8.217","53.61072","-81.7998","270.4255","91.65454","282.52","-153.3448"
"8.225","48.61047","-80.80087","266.4257","91.66479","280.5193","-153.3427"
"8.233","43.60791","-79.80484","262.4257","91.68005","278.519","-153.3417"
"8.242","38.60229","-79.79288","259.4252","92.67255","277.5184","-153.3367"
"8.25","33.60547","-78.78619","255.4276","92.66321","274.5194","-153.3374"
"8.258","29.60193","-76.78754","251.4337","92.65439","273.5197","-153.3376"
"8.267","25.59833","-74.78619","248.4313","92.65387","271.5204","-153.3385"
"8.275","20.6015","-72.79269","244.4304","92.6615","269.5208","-153.3427"
"8.283","14.59827","-72.78033","240.4257","92.66339","268.519","-153.3441"
"8.292","9.596008","-71.77411","236.4308","92.659","265.5183","-153.3502"
"8.3","5.598633","-69.77606","233.4304","92.65955","263.5179","-153.3573"
"8.308","0.5964966","-68.7731","229.4362","92.6532","261.5171","-153.3603"
"8.317","-3.404175","-67.76828","226.4358","92.65088","259.5162","-153.364"
"8.325","-6.40686","-65.7674","222.441","92.63666","256.5163","-153.3713"
"8.333","-11.40649","-63.77341","219.4381","92.62354","254.5153","-153.3776"
"8.342","-17.40302","-62.77557","215.4332","91.64243","252.5148","-153.3834"
"8.35","-21.40955","-61.77603","211.4389","91.64713","249.5151","-153.3926"
"8.358","-26.41156","-60.77924","208.442","91.6467","241.515","-154.3877"
"8.367","-31.40814","-59.78381","205.4426","91.64261","239.5145","-154.381"
"8.375","-37.40674","-59.77487","202.4399","91.63089","237.514","-154.3711"
"8.383","-41.40289","-57.78217","199.4301","91.6286","234.5135","-154.3627"
"8.392","-46.39972","-57.78091","195.4406","91.60532","231.5136","-154.3586"
"8.4","-51.39862","-56.78488","192.451","91.578","229.5128","-154.3525"
"8.408","-55.40131","-55.78012","189.4496","90.59637","226.5126","-154.3452"
"8.417","-61.39905","-54.78546","186.4466","90.61078","223.5125","-154.3422"
"8.425","-66.40497","-54.77441","183.4425","90.61334","221.5125","-154.3354"
"8.433","-70.40289","-51.77887","180.4335","90.61292","218.5122","-154.3268"
"8.442","-75.40619","-51.76651","177.4294","90.59756","215.5121","-154.3224"
"8.45","-80.41003","-50.75137","174.4346","90.5719","212.5116","-154.3141"
"8.458","-86.4068","-49.73709","171.4382","89.58786","208.5109","-154.3168"
"8.467","-89.41095","-47.73373","168.4491","89.59769","206.51","-154.3134"
"8.475","-94.41187","-46.72318","166.4495","89.60571","204.5093","-154.3054"
"8.483","-99.414","-45.71799","163.4585","89.60541","200.5086","-154.3064"
"8.492","-102.4177","-43.72189","161.4638","89.6055","196.5079","-154.3116"
"8.5","-107.4159","-42.72272","159.4691","89.60452","194.5071","-154.3134"
"8.508","-111.4131","-41.72025","157.4749","89.60425","192.5068","-154.3131"
"8.517","-114.4147","-40.7113","155.4816","89.60214","190.5067","-154.3119"
"8.525","-118.4104","-39.70184","154.4738","89.60504","187.5066","-154.3179"
"8.534","-121.4092","-38.69324","152.4728","89.60788","186.5059","-154.3206"
"8.542","-123.4053","-36.70117","151.4635","89.61389","184.5053","-154.3274"
"8.55","-124.4073","-35.70285","150.4529","89.61902","183.5048","-154.3333"
"8.559","-126.4098","-34.70386","148.4602","89.62036","182.504","-154.3403"
"8.567","-128.4095","-33.70502","147.4688","89.62164","181.5037","-154.3481"
"8.575","-129.4108","-32.69952","147.4623","89.62997","169.504","-155.3484"
"8.584","-130.413","-31.68973","146.4667","89.63547","169.5037","-155.3477"
"8.592","-130.4138","-29.69226","146.4639","89.64563","181.5027","-154.3505"
"8.6","-131.4135","-28.69424","146.4603","89.65738","181.5022","-154.3539"
"8.609","-131.4133","-27.69235","146.4573","89.66986","181.502","-154.3535"
"8.617","-130.4146","-26.68527","146.4592","89.6832","182.5016","-154.3499"
"8.625","-128.4166","-24.68546","147.4518","90.66849","168.5012","-155.3507"
"8.634","-128.4172","-23.68591","147.4525","89.68228","184.5011","-154.3419"
"8.642","-127.418","-22.68686","148.456","90.66974","191.5004","-153.3391"
"8.65","-126.4187","-21.6893","149.457","90.66162","192.5009","-153.338"
"8.659","-124.4192","-20.69189","150.4586","90.66019","194.4996","-153.3318"
"8.667","-123.4174","-20.68646","151.4648","90.65927","184.4998","-154.3358"
"8.675","-121.4145","-19.68634","153.4584","90.66809","188.4995","-154.3317"
"8.684","-119.4141","-19.67853","154.4636","90.67688","189.4991","-154.3308"
"8.692","-116.415","-18.68054","156.4711","91.66525","191.499","-154.321"
"8.7","-114.4156","-18.68155","158.4726","91.66281","200.4985","-153.325"
"8.709","-112.4144","-18.68253","160.4725","91.6662","195.4983","-154.3146"
"8.717","-109.4149","-18.68164","162.4706","91.68188","197.4984","-154.3038"
"8.725","-106.4161","-18.68149","165.4614","92.68045","206.4973","-153.3047"
"8.734","-103.4166","-18.68088","167.4606","92.68964","208.4965","-153.3052"
"8.742","-99.41602","-18.67529","170.4606","93.67682","210.4958","-153.3049"
"8.75","-94.41443","-17.6806","172.4709","93.6712","212.4951","-153.3043"
"8.759","-90.41577","-18.66824","175.4744","93.68262","214.4948","-153.3062"
"8.767","-86.41522","-18.65881","178.4829","94.67371","216.4943","-153.3095"
